10.004,13.168,2.9127
10.016,13.195,2.9232
10.031,13.219,2.9336
10.047,13.246,2.944
10.063,13.273,2.9545
10.074,13.297,2.9649
10.09,13.32,2.9754
10.102,13.34,2.9858
10.117,13.367,2.9962
10.133,13.387,3.0067
10.145,13.41,3.0171
10.156,13.434,3.0276
10.172,13.457,3.038
10.188,13.484,3.0484
10.199,13.5,3.0589
10.207,13.508,3.0693
10.215,13.52,3.0798
10.223,13.527,3.0902
10.234,13.543,3.1006
10.246,13.555,3.1111
10.258,13.57,3.1215
10.27,13.582,3.132
10.281,13.594,3.1424
10.293,13.605,3.1528
10.305,13.617,3.1633
10.316,13.629,3.1737
10.328,13.641,3.1842
10.344,13.652,3.1946
10.352,13.664,3.205
10.363,13.676,3.2155
10.379,13.688,3.2259
10.391,13.699,3.2364
10.398,13.711,3.2468
10.41,13.719,3.2572
10.422,13.73,3.2677
10.434,13.746,3.2781
10.453,13.77,3.2886
10.469,13.785,3.299
